,Season,Lg,Tm,W,L,Finish,Age,Ht.,Wt.,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Team,Start_Year,End_Year
722,2002-03,NBA,HOU,43.0,39.0,5.0,25.9,6-7,224.0,82.0,243.0,34.6,78.8,0.44,5.4,15.5,0.346,29.3,63.3,0.462,19.1,24.9,0.768,12.5,31.3,43.8,18.4,7.2,6.0,15.6,19.5,93.8,HOU,2002,2003
723,2001-02,NBA,HOU,28.0,54.0,5.0,25.9,6-6,215.0,82.0,243.7,34.6,80.8,0.428,6.0,18.0,0.335,28.5,62.8,0.455,17.1,23.1,0.741,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,92.3,HOU,2001,2002
724,2000-01,NBA,HOU,45.0,37.0,5.0,26.7,6-6,218.0,82.0,241.8,35.9,79.2,0.453,6.1,17.2,0.357,29.7,62.0,0.48,19.3,25.4,0.758,11.2,30.8,42.0,19.7,7.2,4.4,14.7,20.2,97.2,HOU,2000,2001
725,1999-00,NBA,HOU,34.0,48.0,6.0,26.3,6-6,218.0,82.0,241.8,36.6,81.3,0.45,7.1,19.8,0.358,29.5,61.5,0.48,19.2,26.2,0.733,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5,HOU,1999,2000
726,1998-99,NBA,HOU,31.0,19.0,3.0,29.6,6-6,216.0,50.0,241.5,35.1,76.0,0.462,6.7,18.3,0.368,28.4,57.7,0.492,17.3,23.7,0.729,10.7,30.8,41.5,21.2,7.7,5.2,16.2,19.2,94.2,HOU,1998,1999
727,1997-98,NBA,HOU,41.0,41.0,4.0,32.0,6-7,217.0,82.0,241.8,35.9,79.4,0.452,7.0,20.4,0.343,28.9,59.1,0.49,19.9,25.9,0.771,12.0,28.7,40.7,21.9,8.4,3.6,15.8,20.2,98.8,HOU,1997,1998
728,1996-97,NBA,HOU,57.0,25.0,2.0,30.8,6-7,220.0,82.0,242.1,37.0,79.1,0.468,8.2,22.4,0.365,28.9,56.6,0.509,18.3,24.3,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,HOU,1996,1997
729,1995-96,NBA,HOU,48.0,34.0,3.0,29.0,6-7,215.0,82.0,241.5,37.5,81.0,0.464,7.8,21.5,0.362,29.8,59.5,0.501,19.6,25.7,0.765,11.2,29.9,41.1,24.2,7.9,5.8,15.2,21.4,102.5,HOU,1995,1996
730,1994-95,NBA,HOU,47.0,35.0,3.0,28.5,6-7,211.0,82.0,240.6,38.5,80.2,0.48,7.9,21.4,0.368,30.6,58.8,0.521,18.6,24.9,0.749,10.7,29.8,40.5,25.1,8.8,6.3,16.1,20.9,103.5,HOU,1994,1995
731,1993-94,NBA,HOU,58.0,24.0,1.0,28.1,6-6,209.0,82.0,241.2,39.0,82.1,0.475,5.2,15.7,0.334,33.8,66.4,0.508,17.9,24.1,0.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1,HOU,1993,1994
732,1992-93,NBA,HOU,55.0,27.0,1.0,27.4,6-6,206.0,82.0,241.2,40.0,82.2,0.486,4.7,13.1,0.361,35.3,69.2,0.51,19.3,25.5,0.758,12.0,30.9,42.9,25.8,8.3,6.6,15.8,20.7,104.0,HOU,1992,1993
733,1991-92,NBA,HOU,42.0,40.0,3.0,28.0,6-6,203.0,82.0,242.4,39.9,84.1,0.475,4.0,11.7,0.343,35.9,72.4,0.496,18.2,24.6,0.738,13.1,29.7,42.8,25.1,8.0,7.0,16.8,21.6,102.0,HOU,1991,1992
734,1990-91,NBA,HOU,52.0,30.0,3.0,27.3,6-6,204.0,82.0,242.1,41.5,88.9,0.467,3.9,12.1,0.32,37.6,76.8,0.49,19.9,26.8,0.741,15.5,30.6,46.1,23.2,9.7,5.0,17.1,22.9,106.7,HOU,1990,1991
735,1989-90,NBA,HOU,41.0,41.0,5.0,27.9,6-6,204.0,82.0,241.5,42.5,88.4,0.48,1.9,6.0,0.312,40.6,82.4,0.493,19.9,27.6,0.72,14.8,32.2,47.0,26.8,9.9,6.7,18.5,23.6,106.7,HOU,1989,1990
736,1988-89,NBA,HOU,45.0,37.0,2.0,26.8,6-7,209.0,82.0,242.1,41.6,87.8,0.474,2.0,6.4,0.314,39.6,81.4,0.487,23.3,30.8,0.755,14.8,31.1,45.9,24.6,9.6,6.1,19.1,24.7,108.5,HOU,1988,1989
737,1987-88,NBA,HOU,46.0,36.0,4.0,27.7,6-7,211.0,82.0,240.0,42.3,89.7,0.471,0.8,3.5,0.237,41.4,86.1,0.481,23.6,30.3,0.78,15.1,30.9,46.0,23.6,8.7,6.1,16.7,22.7,109.0,HOU,1987,1988
738,1986-87,NBA,HOU,42.0,40.0,3.0,26.1,6-8,215.0,82.0,241.2,42.3,88.6,0.477,1.1,4.0,0.275,41.2,84.6,0.487,21.3,28.7,0.741,14.5,30.3,44.8,27.2,8.0,6.8,16.9,24.1,106.9,HOU,1986,1987
739,1985-86,NBA,HOU,51.0,31.0,1.0,26.0,6-8,212.0,82.0,240.9,45.8,93.5,0.49,1.0,3.8,0.274,44.8,89.8,0.499,21.7,29.7,0.73,16.0,29.7,45.7,28.3,9.1,6.7,16.8,24.3,114.4,HOU,1985,1986
740,1984-85,NBA,HOU,48.0,34.0,2.0,25.3,6-8,213.0,82.0,241.8,45.7,90.7,0.504,0.5,2.3,0.22,45.2,88.5,0.511,19.3,27.6,0.699,16.2,29.2,45.4,27.3,8.3,7.3,19.6,24.8,111.2,HOU,1984,1985
741,1983-84,NBA,HOU,29.0,53.0,6.0,26.8,6-7,207.0,82.0,240.9,45.5,91.9,0.495,0.4,1.9,0.195,45.1,90.0,0.501,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19.0,28.3,110.6,HOU,1983,1984
742,1982-83,NBA,HOU,14.0,68.0,6.0,29.0,6-6,199.0,82.0,240.6,40.7,90.8,0.448,0.8,3.3,0.247,39.9,87.5,0.456,17.1,23.6,0.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26.0,99.3,HOU,1982,1983
743,1981-82,NBA,HOU,46.0,36.0,3.0,28.3,6-6,204.0,82.0,241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,45.0,24.1,7.9,5.2,16.1,22.8,105.9,HOU,1981,1982
744,1980-81,NBA,HOU,40.0,42.0,3.0,26.8,6-6,200.0,82.0,241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88.0,0.492,20.9,27.1,0.77,14.8,28.6,43.5,25.6,8.6,4.8,17.7,23.2,108.3,HOU,1980,1981
745,1979-80,NBA,HOU,41.0,41.0,2.0,27.3,6-5,200.0,82.0,243.0,43.9,91.4,0.48,1.3,4.6,0.274,42.6,86.8,0.491,21.7,28.4,0.766,17.0,27.0,44.0,26.2,9.5,4.5,19.1,23.5,110.8,HOU,1979,1980
746,2023-24,NBA,MEM,27.0,55.0,4.0,24.4,6-6,220.0,82.0,241.2,38.4,88.2,0.435,13.1,37.8,0.346,25.3,50.4,0.502,16.0,21.0,0.764,10.9,31.7,42.6,24.7,8.2,6.1,15.1,19.1,105.8,MEM,2023,2024
747,2022-23,NBA,MEM,51.0,31.0,1.0,24.4,6-6,220.0,82.0,241.2,43.7,92.1,0.475,12.0,34.2,0.351,31.7,57.9,0.548,17.5,23.8,0.733,12.0,34.6,46.6,26.0,8.3,5.8,13.6,20.0,116.9,MEM,2022,2023
748,2021-22,NBA,MEM,56.0,26.0,1.0,24.0,6-6,219.0,82.0,241.2,43.5,94.4,0.461,11.5,32.7,0.353,32.0,61.7,0.519,17.0,23.1,0.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,19.8,115.6,MEM,2021,2022
749,2020-21,NBA,MEM,38.0,34.0,2.0,24.2,6-6,217.0,72.0,241.7,42.8,91.8,0.467,11.2,31.4,0.356,31.7,60.4,0.525,16.4,21.3,0.771,11.2,35.3,46.5,26.9,9.1,5.1,13.3,18.7,113.3,MEM,2020,2021
750,2019-20,NBA,MEM,34.0,39.0,3.0,24.1,6-6,220.0,73.0,240.7,42.5,90.9,0.468,10.9,31.5,0.347,31.6,59.4,0.532,16.6,21.8,0.763,10.3,36.2,46.5,26.9,7.9,5.5,15.2,21.2,112.6,MEM,2019,2020
751,2018-19,NBA,MEM,33.0,49.0,3.0,27.7,6-6,213.0,82.0,242.4,38.0,84.4,0.45,9.9,28.9,0.342,28.1,55.6,0.505,17.7,23.0,0.772,8.8,33.0,41.8,23.9,8.3,5.5,14.0,22.0,103.5,MEM,2018,2019
752,2017-18,NBA,MEM,22.0,60.0,5.0,26.0,6-7,220.0,82.0,240.3,36.7,82.8,0.444,9.2,26.2,0.352,27.5,56.5,0.486,16.6,21.1,0.786,9.5,31.0,40.5,21.5,7.5,4.8,15.0,23.2,99.3,MEM,2017,2018
753,2016-17,NBA,MEM,43.0,39.0,3.0,29.5,6-7,221.0,82.0,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5,MEM,2016,2017
754,2015-16,NBA,MEM,42.0,40.0,3.0,30.5,6-6,221.0,82.0,241.8,36.8,83.6,0.44,6.1,18.5,0.331,30.7,65.1,0.471,19.3,24.7,0.783,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,MEM,2015,2016
755,2014-15,NBA,MEM,55.0,27.0,2.0,29.6,6-7,225.0,82.0,242.7,37.8,82.5,0.458,5.2,15.2,0.339,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,MEM,2014,2015
756,2013-14,NBA,MEM,50.0,32.0,3.0,28.5,6-7,225.0,82.0,241.5,38.1,82.0,0.464,4.9,14.0,0.353,33.1,68.0,0.487,15.1,20.3,0.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,MEM,2013,2014
757,2012-13,NBA,MEM,56.0,26.0,2.0,27.0,6-6,223.0,82.0,241.5,36.1,81.5,0.444,4.7,13.5,0.345,31.5,68.0,0.463,16.5,21.3,0.773,12.9,29.8,42.7,20.9,8.6,5.3,14.0,20.2,93.4,MEM,2012,2013
758,2011-12,NBA,MEM,41.0,25.0,2.0,25.6,6-6,225.0,66.0,241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,42.0,19.5,9.6,5.2,14.5,19.9,95.0,MEM,2011,2012
759,2010-11,NBA,MEM,46.0,36.0,4.0,25.2,6-6,224.0,82.0,242.4,39.0,82.9,0.471,3.8,11.3,0.334,35.3,71.6,0.492,18.1,24.2,0.75,11.8,29.2,41.0,20.6,9.4,5.4,14.0,20.8,99.9,MEM,2010,2011
760,2009-10,NBA,MEM,40.0,42.0,4.0,24.1,6-7,226.0,82.0,242.7,39.3,83.8,0.469,4.2,12.4,0.337,35.1,71.4,0.492,19.7,26.9,0.733,13.0,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5,MEM,2009,2010
761,2008-09,NBA,MEM,24.0,58.0,5.0,23.3,6-6,217.0,82.0,241.5,34.9,77.0,0.454,4.9,13.5,0.36,30.1,63.5,0.474,19.1,25.3,0.756,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,MEM,2008,2009
762,2007-08,NBA,MEM,22.0,60.0,5.0,24.5,6-6,211.0,82.0,241.5,37.3,82.2,0.454,7.6,21.7,0.349,29.8,60.5,0.492,18.5,25.6,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7,MEM,2007,2008
763,2006-07,NBA,MEM,22.0,60.0,5.0,26.2,6-6,210.0,82.0,243.7,36.6,78.6,0.465,6.1,16.6,0.367,30.5,62.0,0.491,22.4,29.4,0.761,10.6,29.0,39.5,20.5,6.9,5.0,16.4,22.3,101.6,MEM,2006,2007
764,2005-06,NBA,MEM,49.0,33.0,3.0,28.1,6-7,211.0,82.0,242.1,33.5,74.7,0.448,7.2,19.2,0.374,26.3,55.5,0.474,18.0,25.3,0.711,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2,MEM,2005,2006
765,2004-05,NBA,MEM,45.0,37.0,4.0,26.3,6-7,217.0,82.0,240.3,34.2,76.5,0.447,6.5,18.1,0.357,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,39.0,20.9,8.5,5.8,14.6,23.3,93.4,MEM,2004,2005
766,2003-04,NBA,MEM,50.0,32.0,4.0,26.0,6-7,215.0,82.0,242.4,36.1,81.2,0.445,5.5,16.0,0.34,30.7,65.2,0.471,19.0,26.1,0.727,12.8,29.0,41.8,23.4,9.7,6.9,15.0,23.2,96.7,MEM,2003,2004
767,2002-03,NBA,MEM,28.0,54.0,6.0,24.9,6-7,212.0,82.0,243.0,37.2,82.2,0.452,5.7,15.6,0.365,31.5,66.6,0.473,17.4,23.6,0.739,11.5,30.1,41.6,23.1,7.9,6.1,15.4,20.5,97.5,MEM,2002,2003
768,2001-02,NBA,MEM,23.0,59.0,7.0,25.5,6-6,211.0,82.0,241.2,34.8,79.7,0.436,4.1,13.4,0.307,30.7,66.3,0.462,16.3,23.0,0.708,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,89.9,MEM,2001,2002
769,2000-01,NBA,VAN,23.0,59.0,7.0,26.2,6-6,215.0,82.0,241.2,35.0,79.7,0.439,4.0,11.5,0.343,31.0,68.2,0.455,17.8,23.1,0.77,10.9,29.6,40.5,23.2,7.1,4.4,15.7,21.1,91.7,MEM,2000,2001
770,1999-00,NBA,VAN,22.0,60.0,7.0,25.3,6-6,217.0,82.0,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.463,19.4,25.1,0.774,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9,MEM,1999,2000
771,1998-99,NBA,VAN,8.0,42.0,7.0,25.0,6-6,216.0,50.0,243.5,32.9,76.8,0.428,3.0,9.1,0.327,29.9,67.7,0.442,20.2,28.2,0.717,13.0,27.2,40.2,19.3,8.4,4.0,17.0,22.5,88.9,MEM,1998,1999
772,1997-98,NBA,VAN,19.0,63.0,6.0,26.5,6-7,219.0,82.0,241.8,36.7,80.1,0.458,4.0,11.0,0.362,32.7,69.1,0.473,19.3,26.2,0.739,13.2,28.2,41.4,23.9,7.5,4.3,17.1,22.1,96.6,MEM,1997,1998
773,1996-97,NBA,VAN,14.0,68.0,7.0,25.0,6-6,216.0,82.0,241.2,34.4,78.7,0.437,5.4,15.5,0.349,29.0,63.2,0.458,15.0,21.1,0.709,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,MEM,1996,1997
774,1995-96,NBA,VAN,15.0,67.0,7.0,27.2,6-6,215.0,82.0,242.4,33.8,79.1,0.428,4.5,13.8,0.329,29.3,65.3,0.448,17.6,24.4,0.724,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,MEM,1995,1996
775,2023-24,NBA,SAS,22.0,60.0,5.0,23.0,6-7,212.0,82.0,241.8,41.9,90.7,0.462,12.6,36.4,0.347,29.3,54.3,0.539,15.6,20.0,0.782,10.4,33.9,44.2,29.9,7.1,6.3,15.1,17.2,112.1,SAS,2023,2024
776,2022-23,NBA,SAS,22.0,60.0,5.0,23.9,6-6,217.0,82.0,242.1,43.1,92.6,0.465,11.1,32.2,0.345,32.0,60.4,0.529,15.8,21.2,0.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0,SAS,2022,2023
777,2021-22,NBA,SAS,34.0,48.0,4.0,24.5,6-6,211.0,82.0,241.5,43.2,92.7,0.467,11.3,32.0,0.352,32.0,60.7,0.527,15.4,20.4,0.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,18.1,113.2,SAS,2021,2022
778,2020-21,NBA,SAS,33.0,39.0,3.0,26.2,6-6,214.0,72.0,242.8,41.9,90.5,0.462,9.9,28.4,0.35,31.9,62.1,0.514,17.4,22.0,0.792,9.3,34.6,43.9,24.4,7.0,5.1,11.4,18.0,111.1,SAS,2020,2021
779,2019-20,NBA,SAS,32.0,39.0,4.0,27.6,6-6,216.0,71.0,242.5,42.2,89.4,0.472,10.7,28.5,0.376,31.5,61.0,0.516,19.0,23.4,0.81,9.0,35.6,44.6,24.7,7.3,5.5,12.6,19.4,114.1,SAS,2019,2020
780,2018-19,NBA,SAS,48.0,34.0,2.0,28.8,6-6,222.0,82.0,241.5,42.3,88.4,0.478,9.9,25.3,0.392,32.4,63.1,0.513,17.2,21.0,0.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7,SAS,2018,2019
781,2017-18,NBA,SAS,47.0,35.0,3.0,29.3,6-6,214.0,82.0,240.6,39.0,85.4,0.457,8.5,24.1,0.352,30.6,61.2,0.499,16.1,20.9,0.772,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7,SAS,2017,2018
782,2016-17,NBA,SAS,61.0,21.0,1.0,29.6,6-7,222.0,82.0,241.5,39.3,83.7,0.469,9.2,23.5,0.391,30.1,60.2,0.5,17.6,22.0,0.797,10.0,33.9,43.9,23.8,8.0,5.9,13.4,18.3,105.3,SAS,2016,2017
783,2015-16,NBA,SAS,67.0,15.0,1.0,30.3,6-7,223.0,82.0,240.3,40.1,82.9,0.484,7.0,18.5,0.375,33.2,64.4,0.515,16.4,20.4,0.803,9.4,34.5,43.9,24.5,8.3,5.9,13.1,17.5,103.5,SAS,2015,2016
784,2014-15,NBA,SAS,55.0,27.0,3.0,29.8,6-6,215.0,82.0,243.4,39.1,83.6,0.468,8.3,22.5,0.367,30.9,61.1,0.505,16.7,21.4,0.78,9.8,33.8,43.6,24.4,8.0,5.4,14.0,19.1,103.2,SAS,2014,2015
785,2013-14,NBA,SAS,62.0,20.0,1.0,28.9,6-6,213.0,82.0,240.9,40.6,83.5,0.486,8.5,21.4,0.397,32.0,62.0,0.517,15.7,20.0,0.785,9.3,34.0,43.3,25.2,7.4,5.1,14.4,18.2,105.4,SAS,2013,2014
786,2012-13,NBA,SAS,58.0,24.0,1.0,28.6,6-6,217.0,82.0,242.4,39.1,81.4,0.481,8.1,21.5,0.376,31.1,59.9,0.519,16.6,21.0,0.791,8.1,33.2,41.3,25.1,8.5,5.4,14.7,17.4,103.0,SAS,2012,2013
787,2011-12,NBA,SAS,50.0,16.0,1.0,27.5,6-6,221.0,66.0,241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,43.0,23.2,7.4,4.4,13.6,17.3,103.7,SAS,2011,2012
788,2010-11,NBA,SAS,61.0,21.0,1.0,28.8,6-6,217.0,82.0,241.2,38.4,80.8,0.475,8.4,21.1,0.397,30.0,59.8,0.503,18.5,24.2,0.767,10.1,31.7,41.9,22.4,7.3,4.5,13.4,19.0,103.7,SAS,2010,2011
789,2009-10,NBA,SAS,50.0,32.0,2.0,28.7,6-6,217.0,82.0,241.2,38.4,81.2,0.473,6.8,18.9,0.358,31.7,62.3,0.508,17.8,24.0,0.74,10.8,32.0,42.8,22.3,6.3,4.6,13.6,20.4,101.4,SAS,2009,2010
790,2008-09,NBA,SAS,54.0,28.0,1.0,30.4,6-6,213.0,82.0,242.7,37.1,79.7,0.466,7.6,19.8,0.386,29.5,59.9,0.492,15.2,20.0,0.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0,SAS,2008,2009
791,2007-08,NBA,SAS,56.0,26.0,2.0,31.4,6-6,212.0,82.0,240.6,35.8,78.3,0.457,7.2,19.6,0.369,28.6,58.7,0.487,16.5,21.6,0.761,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,95.4,SAS,2007,2008
792,2006-07,NBA,SAS,58.0,24.0,2.0,30.4,6-7,212.0,82.0,241.2,36.6,77.2,0.474,7.3,19.0,0.381,29.3,58.1,0.504,18.1,24.1,0.751,9.3,31.4,40.7,22.1,7.2,5.1,13.9,19.4,98.5,SAS,2006,2007
793,2005-06,NBA,SAS,63.0,19.0,1.0,29.8,6-7,210.0,82.0,241.5,36.5,77.3,0.472,6.4,16.6,0.385,30.1,60.7,0.496,16.2,23.1,0.702,10.4,31.1,41.5,20.9,6.6,5.7,13.7,20.9,95.6,SAS,2005,2006
794,2004-05,NBA,SAS,59.0,23.0,1.0,28.5,6-6,212.0,82.0,241.5,35.6,78.7,0.453,6.2,17.0,0.363,29.5,61.6,0.478,18.7,25.9,0.724,12.0,30.4,42.4,21.6,7.5,6.6,13.7,20.9,96.2,SAS,2004,2005
795,2003-04,NBA,SAS,57.0,25.0,2.0,27.3,6-7,215.0,82.0,240.9,34.7,78.5,0.442,5.0,13.9,0.358,29.7,64.6,0.46,17.2,25.2,0.681,12.5,32.5,45.1,20.4,8.1,6.5,14.7,20.3,91.5,SAS,2003,2004
796,2002-03,NBA,SAS,60.0,22.0,1.0,28.4,6-7,213.0,82.0,241.8,35.5,76.8,0.462,5.5,15.5,0.354,30.0,61.3,0.489,19.4,26.8,0.725,11.5,31.2,42.6,20.0,7.7,6.5,15.8,20.4,95.8,SAS,2002,2003
797,2001-02,NBA,SAS,58.0,24.0,1.0,28.5,6-7,214.0,82.0,242.1,35.5,77.6,0.458,5.3,14.8,0.362,30.2,62.8,0.48,20.3,27.4,0.742,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7,SAS,2001,2002
798,2000-01,NBA,SAS,58.0,24.0,1.0,29.5,6-7,216.0,82.0,241.8,35.2,76.4,0.461,5.4,13.3,0.407,29.7,63.0,0.472,20.4,28.5,0.715,11.0,33.1,44.1,21.7,6.9,7.0,14.0,18.9,96.2,SAS,2000,2001
799,1999-00,NBA,SAS,53.0,29.0,2.0,30.9,6-6,215.0,82.0,242.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.476,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2,SAS,1999,2000
800,1998-99,NBA,SAS,37.0,13.0,1.0,30.1,6-6,213.0,50.0,241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,44.0,22.0,8.4,7.0,15.2,20.2,92.8,SAS,1998,1999
801,1997-98,NBA,SAS,56.0,26.0,2.0,28.7,6-6,214.0,82.0,241.8,35.3,75.5,0.468,3.7,10.5,0.35,31.7,64.9,0.488,18.2,26.4,0.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5,SAS,1997,1998
802,1996-97,NBA,SAS,20.0,62.0,6.0,29.9,6-6,205.0,82.0,240.6,34.5,77.9,0.442,4.6,14.4,0.32,29.9,63.5,0.47,16.9,23.5,0.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5,SAS,1996,1997
803,1995-96,NBA,SAS,59.0,23.0,1.0,29.4,6-6,208.0,82.0,241.2,38.4,80.5,0.477,6.3,16.1,0.392,32.1,64.4,0.498,20.3,27.6,0.736,11.4,31.5,43.0,24.9,7.9,6.5,14.6,22.2,103.4,SAS,1995,1996
804,1994-95,NBA,SAS,62.0,20.0,1.0,29.0,6-6,208.0,82.0,242.1,39.5,81.5,0.484,5.3,14.1,0.375,34.2,67.4,0.507,22.4,30.3,0.738,12.5,32.5,45.0,23.4,8.0,5.6,15.2,22.8,106.6,SAS,1994,1995
805,1993-94,NBA,SAS,55.0,27.0,2.0,29.0,6-7,207.0,82.0,241.2,38.8,81.6,0.475,3.0,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0,SAS,1993,1994
806,1992-93,NBA,SAS,49.0,33.0,2.0,27.5,6-7,212.0,82.0,242.1,40.4,82.5,0.49,2.9,8.4,0.341,37.5,74.0,0.507,21.9,28.6,0.765,11.2,31.0,42.2,24.5,7.1,6.3,15.0,22.5,105.5,SAS,1992,1993
807,1991-92,NBA,SAS,47.0,35.0,2.0,27.3,6-7,206.0,82.0,241.2,41.2,86.5,0.476,1.4,4.9,0.292,39.7,81.5,0.487,20.1,27.4,0.736,15.0,31.1,46.1,24.5,8.9,7.4,16.0,21.9,104.0,SAS,1991,1992
808,1990-91,NBA,SAS,55.0,27.0,1.0,26.0,6-7,205.0,82.0,241.8,41.6,85.2,0.488,1.0,3.6,0.273,40.6,81.6,0.497,23.0,30.0,0.766,13.8,32.4,46.2,26.1,8.2,7.0,17.6,23.1,107.1,SAS,1990,1991
809,1989-90,NBA,SAS,56.0,26.0,1.0,26.4,6-7,205.0,82.0,240.6,41.3,85.3,0.484,0.7,2.8,0.239,40.7,82.6,0.492,23.0,30.9,0.745,14.2,30.2,44.4,24.8,9.7,6.8,17.1,22.6,106.3,SAS,1989,1990
810,1988-89,NBA,SAS,21.0,61.0,5.0,25.6,6-6,203.0,82.0,240.9,42.3,90.4,0.468,0.8,3.6,0.215,41.5,86.8,0.479,20.1,28.9,0.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5,SAS,1988,1989
811,1987-88,NBA,SAS,31.0,51.0,5.0,26.2,6-6,208.0,82.0,241.5,45.2,92.2,0.49,1.6,5.0,0.323,43.6,87.2,0.5,21.6,29.4,0.733,14.4,28.5,42.9,28.6,9.0,5.7,17.3,24.3,113.6,SAS,1987,1988
812,1986-87,NBA,SAS,28.0,54.0,6.0,27.1,6-6,206.0,82.0,241.5,43.1,90.9,0.474,1.4,4.9,0.29,41.6,86.0,0.484,20.7,28.0,0.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3,SAS,1986,1987
813,1985-86,NBA,SAS,35.0,47.0,6.0,27.8,6-6,207.0,82.0,241.5,43.9,86.6,0.506,0.6,2.4,0.235,43.3,84.2,0.514,23.0,30.8,0.746,13.0,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2,SAS,1985,1986
814,1984-85,NBA,SAS,41.0,41.0,5.0,28.1,6-6,205.0,82.0,241.2,45.1,87.8,0.513,0.7,2.5,0.272,44.4,85.4,0.52,23.9,31.4,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8,SAS,1984,1985
815,1983-84,NBA,SAS,37.0,45.0,5.0,27.4,6-7,205.0,82.0,243.7,47.7,94.2,0.506,1.0,3.2,0.3,46.7,91.0,0.514,24.0,31.8,0.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,120.3,SAS,1983,1984
816,1982-83,NBA,SAS,53.0,29.0,1.0,27.2,6-7,204.0,82.0,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3,SAS,1982,1983
817,1981-82,NBA,SAS,48.0,34.0,1.0,26.1,6-6,205.0,82.0,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.776,15.3,30.9,46.2,27.5,7.3,6.8,15.8,27.0,113.1,SAS,1981,1982
818,1980-81,NBA,SAS,52.0,30.0,1.0,26.7,6-7,203.0,82.0,241.5,43.5,88.7,0.491,0.2,1.0,0.176,43.4,87.7,0.495,25.0,32.5,0.769,15.9,31.5,47.4,25.0,8.4,7.8,18.7,25.8,112.3,SAS,1980,1981
819,1979-80,NBA,SAS,41.0,41.0,3.0,26.9,6-6,203.0,82.0,240.9,47.0,94.4,0.498,0.6,2.5,0.252,46.4,91.9,0.505,24.7,30.8,0.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4,SAS,1979,1980
